39008 84002
5287 608 0.045455
5287 1305 0.045455
5287 3162 0.090909
5287 13493 0.500000
5287 13527 1.000000
5288 382 0.031250
5288 606 0.005000
5288 1009 0.083333
5288 1341 0.015873
5288 1376 0.040000
5288 10844 0.500000
5288 11081 0.200000
5288 11082 0.500000
5289 128 0.030303
5289 570 0.034483
5289 626 0.035714
5289 1647 0.016393
5289 1679 0.076923
5289 3633 0.076923
5289 4104 0.052632
5289 4702 0.250000
5289 4776 0.066667
5289 5209 0.200000
5289 5290 0.500000
5289 5291 0.083333
5289 5292 0.166667
5289 5293 0.500000
5289 5294 0.250000
5290 225 0.041667
5290 770 0.076923
5290 1855 0.027027
5290 5178 0.500000
5291 2605 0.200000
5291 3435 0.050000
5291 6521 0.090909
5291 10063 0.333333
5291 10064 0.500000
5292 5289 0.111111
5292 7263 0.333333
5292 20800 1.000000
5292 20801 0.250000
5294 15434 1.000000
5295 4 0.022222
5295 537 0.020833
5295 2353 0.047619
5295 5295 0.142857
5295 5354 0.500000
5296 321 0.041667
5296 1339 0.019231
5296 1604 0.076923
5296 2124 0.026316
5296 3634 0.055556
5297 425 0.016667
5297 1168 0.100000
5297 1563 0.035714
5297 2480 0.058824
5297 2523 0.333333
5297 2750 0.100000
5297 2860 0.038462
5297 4765 0.111111
5297 8843 0.333333
5297 10633 0.333333
5297 10704 0.166667
5297 10985 0.250000
5297 10990 0.500000
5300 2504 0.050000
5300 7885 0.142857
5302 1987 0.066667
5302 5224 0.043478
5302 7778 0.100000
5302 10328 1.000000
5306 1367 0.166667
5307 664 0.037037
5307 872 0.010753
5307 7198 0.166667
5307 8167 0.250000
5307 12727 1.000000
5307 12728 1.000000
5307 12729 1.000000
5307 12730 1.000000
5307 12731 1.000000
5307 12732 0.500000
5307 12733 0.500000
5307 12734 1.000000
5307 12735 1.000000
5307 12736 1.000000
5307 12737 1.000000
5309 498 0.008772
5309 788 0.021277
5309 1449 0.031250
5309 1577 0.027027
5309 1813 0.500000
5309 2047 0.090909
5309 5020 0.500000
5309 5039 0.250000
5309 5108 0.333333
5309 5223 0.142857
5309 5761 0.200000
5309 8162 1.000000
5309 8163 1.000000
5309 8164 1.000000
5309 8165 1.000000
5309 8166 0.250000
5309 8167 0.250000
5309 8168 0.100000
5309 8169 0.500000
5309 8170 1.000000
5309 8171 1.000000
5310 209 0.500000
5310 5049 0.200000
5310 5744 0.023810
5310 6031 0.125000
5310 7665 0.333333
5310 8900 0.083333
5310 9870 0.333333
5310 11498 0.500000
5310 11560 0.500000
5310 13869 1.000000
5310 13870 1.000000
5311 48 0.333333
5311 374 0.034483
5311 1145 0.013699
5311 1889 0.100000
5311 2440 0.166667
5311 2751 0.052632
5311 6652 0.090909
5311 7013 1.000000
5311 7014 0.200000
5311 7015 1.000000
5311 7016 1.000000
5311 7017 0.500000
5311 7018 1.000000
5311 7019 1.000000
5311 7020 0.142857
5311 7021 1.000000
5312 2948 0.058824
5312 7520 0.142857
5313 147 0.500000
5313 951 0.007634
5313 1010 0.076923
5313 1609 0.021739
5313 3518 0.250000
5313 3572 0.333333
5313 5514 0.333333
5314 1348 0.055556
5317 600 0.013699
5317 1623 0.083333
5317 4334 0.333333
5317 7367 0.142857
5318 628 0.020408
5318 1465 0.022727
5318 3730 0.166667
5318 5045 0.014085
5318 6311 0.142857
5318 6369 0.333333
5318 14726 0.500000
5322 27 0.009259
5322 123 0.008772
5322 524 0.018519
5322 2959 0.032258
5322 7502 0.333333
5322 12523 0.500000
5324 2956 0.333333
5324 3666 0.050000
5324 6320 0.200000
5330 3632 0.040000
5330 7430 0.052632
5330 8116 0.250000
5330 8733 0.250000
5331 446 0.013514
5331 635 0.166667
5331 11373 0.500000
5331 12115 0.500000
5332 401 0.025641
5332 409 0.013333
5332 418 0.020000
5332 446 0.013514
5332 498 0.008772
5332 526 0.020000
5332 830 0.083333
5332 875 0.025000
5332 1287 0.052632
5332 2964 0.100000
5332 5333 0.500000
5332 5334 0.045455
5332 5335 1.000000
5332 5336 0.066667
5333 1473 0.035714
5333 3054 0.062500
5333 12274 0.250000
5334 276 0.034483
5334 286 0.027778
5334 524 0.018519
5334 608 0.045455
5334 1448 0.047619
5334 6401 0.166667
5334 6822 0.500000
5334 8486 0.200000
5334 9115 0.333333
5334 9116 0.333333
5335 380 0.037037
5335 388 0.033333
5335 639 0.011905
5335 812 0.045455
5335 2633 0.100000
5335 14602 1.000000
5336 321 0.041667
5336 1390 0.040000
5336 3321 0.250000
5336 5056 0.333333
5336 9640 0.166667
5336 10991 1.000000
5336 10992 0.500000
5336 10993 1.000000
5336 10994 0.500000
5336 10995 1.000000
5338 606 0.005000
5340 27 0.009259
5340 373 0.100000
5340 627 0.024390
5340 1727 0.090909
5340 2116 0.250000
5340 3059 0.250000
5340 3269 0.071429
5340 3510 0.200000
5340 5341 0.250000
5340 5342 0.090909
5340 5343 0.200000
5340 5344 0.100000
5340 5345 0.083333
5341 2354 0.052632
5341 3015 0.045455
5341 10228 0.142857
5341 16585 1.000000
5342 720 0.090909
5342 1007 0.023256
5342 9599 0.250000
5343 168 0.038462
5343 604 0.033333
5343 1054 0.076923
5343 2147 0.026316
5343 2930 0.034483
5343 8010 0.052632
5343 9348 0.500000
5343 9732 0.250000
5343 9799 1.000000
5343 9800 0.500000
5343 9801 0.333333
5344 1728 0.020833
5344 12546 0.090909
5344 12932 0.250000
5344 13439 0.166667
5344 15908 0.200000
5344 18029 0.142857
5345 428 0.333333
5345 1044 0.016667
5345 3396 0.031250
5345 13766 1.000000
5346 384 0.028571
5346 527 0.016667
5346 861 0.026316
5346 1728 0.020833
5346 1973 0.250000
5346 5452 0.100000
5346 7935 0.100000
5347 6069 0.062500
5354 5295 0.142857
5356 43 0.071429
5356 790 0.020408
5356 2104 0.076923
5356 7438 0.200000
5357 6703 0.500000
5357 15130 1.000000
5357 19205 1.000000
5358 4063 0.500000
5359 379 0.019231
5359 6211 1.000000
5360 876 0.030303
5360 13058 0.200000
5362 370 0.013158
5362 381 0.071429
5362 3169 0.200000
5362 14064 1.000000
5363 289 0.142857
5363 2370 0.055556
5363 2537 0.500000
5363 9217 0.500000
5363 19862 1.000000
5363 19863 1.000000
5363 19864 1.000000
5363 19865 1.000000
5363 19866 1.000000
5364 168 0.038462
5364 737 0.033333
5364 904 0.016949
5364 1492 0.041667
5364 2014 0.023256
5364 4492 0.250000
5364 8706 0.142857
5365 769 0.018519
5365 1885 0.022222
5365 2384 0.125000
5367 31 0.055556
5367 395 0.047619
5367 798 0.071429
5367 2373 0.111111
5367 6757 0.500000
5367 15045 0.500000
5367 16401 0.500000
5367 20189 1.000000
5367 20190 1.000000
5367 20191 1.000000
5367 20192 1.000000
5367 20193 1.000000
5370 2679 0.076923
5370 3045 0.142857
5370 4783 0.083333
5370 7770 0.500000
5374 528 0.052632
5374 789 0.030303
5374 3170 0.111111
5374 5206 0.058824
5376 339 0.018182
5376 4733 0.052632
5376 5377 0.250000
5376 5378 0.100000
5377 266 0.010870
5377 13789 0.500000
5378 542 0.010989
5378 645 0.008264
5378 9946 0.125000
5378 11789 0.500000
5382 449 0.016949
5382 2013 0.052632
5382 6865 0.142857
5382 7566 0.500000
5384 5418 0.037037
5384 6374 0.043478
5384 6533 0.041667
5384 16197 0.200000
5384 16968 0.333333
5385 504 0.125000
5385 761 0.333333
5385 2103 0.033333
5385 3002 0.020000
5386 137 0.030303
5386 1582 0.200000
5386 2345 0.100000
5386 5161 0.043478
5386 7282 0.055556
5386 7316 0.333333
5386 7948 0.033333
5386 8168 0.100000
5386 8465 0.500000
5386 10066 0.083333
5386 11702 0.250000
5386 19320 1.000000
5386 19321 1.000000
5386 19322 1.000000
5386 19323 1.000000
5386 19324 1.000000
5386 19325 1.000000
5388 5400 0.083333
5388 5405 0.090909
5388 5682 0.055556
5388 7027 0.071429
5388 8267 0.142857
5388 8268 0.333333
5388 8278 0.040000
5388 9545 0.045455
5388 9567 0.058824
5388 10192 0.100000
5388 10206 0.033333
5388 10667 0.125000
5388 10675 0.200000
5388 10693 0.250000
5388 10819 0.090909
5388 10834 0.076923
5388 10838 0.041667
5388 13070 0.250000
5388 13071 0.076923
5388 15904 0.125000
5388 16209 0.200000
5388 16612 0.043478
5388 16895 0.166667
5388 16912 0.090909
5388 16918 0.125000
5388 16956 0.083333
5388 20037 0.333333
5388 21826 1.000000
5389 2406 0.047619
5389 3212 0.050000
5389 10188 0.045455
5389 10539 0.062500
5389 10690 0.041667
5389 10818 0.047619
5389 10848 0.076923
5389 16250 0.500000
5390 3230 0.090909
5390 9429 0.076923
5390 10685 0.066667
5390 12543 0.066667
5391 5013 0.058824
5391 5402 0.035714
5391 6351 0.047619
5391 6385 0.040000
5391 8270 0.076923
5391 9325 0.066667
5391 10187 0.052632
5391 10385 0.041667
5391 10388 0.040000
5391 10390 0.071429
5391 10537 0.035714
5391 10538 0.062500
5391 10700 0.045455
5391 10838 0.041667
5391 10839 0.043478
5391 10868 0.052632
5391 10874 0.076923
5391 12535 0.083333
5391 15660 0.250000
5392 157 0.014925
5392 161 0.015152
5392 237 0.166667
5392 379 0.019231
5392 606 0.005000
5392 872 0.010753
5392 1002 0.333333
5392 1145 0.013699
5392 1382 0.090909
5392 1389 0.016949
5392 1829 0.142857
5392 1879 0.043478
5392 2018 0.022222
5392 2057 0.022727
5392 2197 0.041667
5392 2757 0.166667
5392 2842 0.018868
5392 2860 0.038462
5392 3396 0.031250
5392 5032 0.052632
5392 5313 0.142857
5392 5677 0.333333
5392 6151 0.166667
5392 6313 0.100000
5392 7038 0.500000
5392 7053 0.200000
5392 7216 0.166667
5392 7908 0.090909
5392 8034 0.333333
5392 9304 0.500000
5392 9325 0.066667
5392 10079 0.250000
5392 10556 0.166667
5392 11100 0.166667
5392 11617 0.200000
5392 13447 0.500000
5392 13552 0.142857
5392 16009 0.500000
5392 16413 0.090909
5392 16414 1.000000
5392 16415 1.000000
5392 16416 1.000000
5392 16417 1.000000
5392 16418 0.500000
5392 16419 1.000000
5392 16420 1.000000
5392 16421 1.000000
5392 16422 1.000000
5392 16423 1.000000
5392 16424 1.000000
5392 16425 1.000000
5392 16426 0.500000
5392 16427 1.000000
5392 16428 1.000000
5394 959 0.040000
5394 3231 0.062500
5394 5406 0.083333
5394 5418 0.037037
5394 6534 0.066667
5394 8278 0.040000
5394 8861 0.031250
5394 9551 0.125000
5394 9562 0.045455
5394 10184 0.100000
5394 10190 0.071429
5394 10206 0.033333
5394 10388 0.040000
5394 10665 0.500000
5394 10674 0.500000
5394 10687 0.043478
5394 10834 0.076923
5394 10868 0.052632
5394 10871 0.050000
5394 10917 0.200000
5394 12540 0.090909
5394 12545 0.125000
5394 12868 0.166667
5394 14129 0.100000
5394 15391 0.066667
5394 15596 0.500000
5394 15904 0.125000
5394 16031 0.125000
5394 16612 0.043478
5394 16776 0.500000
5394 16887 0.142857
5394 16920 0.125000
5394 16979 0.200000
5394 19529 0.333333
5394 20129 0.333333
5394 21841 0.333333
5394 21842 0.500000
5394 21843 0.500000
5395 5759 0.045455
5395 9562 0.045455
5395 10386 0.040000
5395 10538 0.062500
5395 10689 0.076923
5395 10818 0.047619
5395 10832 0.083333
5395 10845 0.142857
5395 11644 0.055556
5395 12122 0.066667
5395 12539 0.142857
5395 12543 0.066667
5395 14133 0.200000
5395 16612 0.043478
5396 5402 0.035714
5396 6275 0.041667
5396 9555 0.071429
5396 9567 0.058824
5396 10188 0.045455
5397 21521 1.000000
5398 5396 0.090909
5398 5399 0.045455
5398 5400 0.083333
5398 5402 0.035714
5398 5418 0.037037
5398 5420 0.090909
5398 6533 0.041667
5398 6544 0.058824
5398 9564 0.050000
5398 10174 0.047619
5398 10687 0.043478
5398 10694 0.047619
5398 10835 0.058824
5398 10876 0.052632
5398 10878 0.035714
5398 12532 0.062500
5398 12533 0.040000
5398 12534 0.200000
5398 15660 0.250000
5398 16612 0.043478
5399 329 0.062500
5399 1159 0.083333
5399 3100 0.055556
5399 5018 0.090909
5399 5427 0.333333
5399 6538 0.050000
5399 8278 0.040000
5399 9429 0.076923
5399 9555 0.071429
5399 9563 0.083333
5399 10176 0.111111
5399 10186 0.250000
5399 10195 0.058824
5399 10204 0.050000
5399 10389 0.037037
5399 10671 0.055556
5399 10681 0.100000
5399 10818 0.047619
5399 10845 0.142857
5399 10860 0.055556
5399 10865 0.100000
5399 10871 0.050000
5399 11351 0.200000
5399 12122 0.066667
5399 12538 0.083333
5399 12540 0.090909
5399 12882 0.062500
5399 12884 0.055556
5399 13070 0.250000
5399 16785 0.250000
5399 16951 0.111111
5399 19135 1.000000
5399 20129 0.333333
5399 20130 0.250000
5399 20131 0.333333
5399 20132 1.000000
5400 959 0.040000
5400 2406 0.047619
5400 5399 0.045455
5400 5401 0.076923
5400 5416 0.041667
5400 6533 0.041667
5400 6538 0.050000
5400 7334 0.037037
5400 10174 0.047619
5400 10389 0.037037
5400 10536 0.111111
5400 10690 0.041667
5400 10694 0.047619
5400 10829 0.062500
5400 12542 0.071429
5401 5399 0.045455
5401 5420 0.090909
5401 6533 0.041667
5401 6538 0.050000
5401 9556 0.055556
5401 10174 0.047619
5401 10187 0.052632
5401 10194 0.076923
5401 10390 0.071429
5401 10536 0.111111
5401 10679 0.125000
5401 15391 0.066667
5402 2751 0.052632
5402 3231 0.062500
5402 3266 0.125000
5402 5418 0.037037
5402 6274 0.052632
5402 7589 0.166667
5402 8263 0.125000
5402 8264 0.047619
5402 8273 0.047619
5402 9556 0.055556
5402 9564 0.050000
5402 9573 0.052632
5402 10011 0.500000
5402 10161 0.071429
5402 10388 0.040000
5402 10537 0.035714
5402 10668 0.050000
5402 10680 0.142857
5402 10689 0.076923
5402 10871 0.050000
5402 10880 0.250000
5402 11352 0.043478
5402 12537 0.062500
5402 15589 0.142857
5402 15590 0.333333
5404 377 0.040000
5404 683 0.166667
5404 1527 0.052632
5404 11379 1.000000
5405 687 0.071429
5405 5400 0.083333
5405 5418 0.037037
5405 6351 0.047619
5405 6544 0.058824
5405 8259 0.045455
5405 9545 0.045455
5405 9558 0.041667
5405 10174 0.047619
5405 10535 0.062500
5405 10540 0.050000
5405 10871 0.050000
5405 11352 0.043478
5405 16886 0.083333
5406 3244 0.100000
5406 5172 0.037037
5406 7996 0.142857
5406 9564 0.050000
5406 10537 0.035714
5406 10796 0.030303
5406 10838 0.041667
5406 16211 0.500000
5406 16885 0.500000
5406 21076 0.250000
5407 12539 0.142857
5408 9372 1.000000
5409 2111 0.055556
5409 3100 0.055556
5409 5395 0.090909
5409 5682 0.055556
5409 6246 0.090909
5409 6266 0.041667
5409 7334 0.037037
5409 8259 0.045455
5409 8261 0.062500
5409 9429 0.076923
5409 9545 0.045455
5409 9546 0.043478
5409 9547 0.076923
5409 9548 0.100000
5409 9549 0.166667
5409 9550 0.500000
5409 9551 0.125000
5409 9552 0.250000
5409 9553 0.166667
5409 9554 0.500000
5409 9555 0.071429
5409 9556 0.055556
5409 9557 0.071429
5409 9558 0.041667
5409 9559 0.076923
5409 9560 0.083333
5409 9561 0.111111
5409 9562 0.045455
5409 9563 0.083333
5409 9564 0.050000
5409 9565 0.066667
5409 9566 0.047619
5409 9567 0.058824
5409 9568 0.200000
5409 9569 0.062500
5409 9570 0.100000
5409 9571 0.111111
5409 9572 0.090909
5409 9573 0.052632
5409 9574 0.500000
5409 9575 0.142857
5410 5131 0.500000
5416 239 0.006849
5416 741 0.200000
5416 2746 0.333333
5416 3244 0.100000
5416 5389 0.058824
5416 5409 0.052632
5416 5682 0.055556
5416 6270 0.034483
5416 6274 0.052632
5416 6536 0.047619
5416 6538 0.050000
5416 7772 0.043478
5416 8271 0.071429
5416 9059 0.090909
5416 9569 0.062500
5416 10012 0.041667
5416 10176 0.111111
5416 10192 0.100000
5416 10194 0.076923
5416 10207 0.058824
5416 10208 0.083333
5416 10539 0.062500
5416 10541 0.041667
5416 10677 0.076923
5416 10694 0.047619
5416 10823 0.062500
5416 10853 0.500000
5416 10873 0.142857
5416 11353 0.100000
5416 11644 0.055556
5416 12533 0.040000
5416 12534 0.200000
5416 12537 0.062500
5416 12540 0.090909
5416 12881 0.083333
5416 13069 0.142857
5416 14133 0.200000
5416 14972 0.166667
5416 15602 0.142857
5416 15904 0.125000
5416 16031 0.125000
5416 16210 0.200000
5416 16915 0.200000
5416 16918 0.125000
5416 18712 0.250000
5416 20025 0.250000
5416 20036 0.333333
5416 21816 1.000000
5416 21817 0.500000
5416 21818 0.500000
5417 5682 0.055556
5417 6275 0.041667
5417 9547 0.076923
5417 10062 0.071429
5417 10389 0.037037
5417 10687 0.043478
5417 10823 0.062500
5417 10835 0.058824
5418 959 0.040000
5418 5013 0.058824
5418 5172 0.037037
5418 5388 0.037037
5418 5391 0.052632
5418 5402 0.035714
5418 5417 0.076923
5418 6385 0.040000
5418 9545 0.045455
5418 9546 0.043478
5418 9570 0.100000
5418 9575 0.142857
5418 10537 0.035714
5418 10540 0.050000
5418 10670 0.333333
5418 10688 0.076923
5418 10695 0.047619
5419 3105 0.076923
5419 3235 0.058824
5419 5013 0.058824
5419 5401 0.076923
5419 5407 0.142857
5419 6274 0.052632
5419 6666 0.083333
5419 8212 0.333333
5419 8264 0.047619
5419 8266 0.062500
5419 9549 0.166667
5419 10182 0.058824
5419 10540 0.050000
5419 10662 0.200000
5419 10700 0.045455
5419 10796 0.030303
5419 10832 0.083333
5419 10868 0.052632
5419 11353 0.100000
5419 11644 0.055556
5419 11680 0.083333
5419 12882 0.062500
5419 12883 0.166667
5419 13067 0.076923
5419 13071 0.076923
5419 14128 0.055556
5419 14133 0.200000
5419 14972 0.166667
5419 16785 0.250000
5419 16894 0.200000
5419 16917 0.111111
5419 16926 0.125000
5419 19532 0.250000
5419 20014 0.200000
5419 20130 0.250000
5419 20133 0.083333
5419 20135 0.500000
5419 20137 0.250000
5419 21838 1.000000
5420 5391 0.052632
5420 5399 0.045455
5420 5402 0.035714
5420 5626 0.041667
5420 6266 0.041667
5420 6275 0.041667
5420 9566 0.047619
5420 10687 0.043478
5420 10868 0.052632
5420 16612 0.043478
5422 3212 0.050000
5422 6351 0.047619
5422 9567 0.058824
5422 10174 0.047619
5422 10847 0.111111
5422 21068 0.333333
5422 21069 1.000000
5423 24222 0.333333
5424 1159 0.083333
5424 8277 0.090909
5424 10301 0.090909
5424 10385 0.041667
5424 10832 0.083333
5424 12122 0.066667
5424 12882 0.062500
5424 16711 0.111111
5424 16781 0.071429
5424 16917 0.111111
5424 16968 0.333333
5424 16969 0.200000
5424 16970 0.333333
5425 123 0.008772
5425 2495 0.040000
5425 3063 0.200000
5425 3787 0.200000
5425 12111 1.000000
5426 3449 0.045455
5427 5388 0.037037
5427 6270 0.034483
5427 6351 0.047619
5427 8239 0.037037
5427 10695 0.047619
5427 15661 0.090909
5427 16709 0.100000
5431 329 0.062500
5431 5172 0.037037
5431 5398 0.052632
5431 6720 0.500000
5431 8239 0.037037
5431 9545 0.045455
5431 9546 0.043478
5431 10174 0.047619
5431 10385 0.041667
5431 10389 0.037037
5431 10541 0.041667
5431 10668 0.050000
5431 13852 0.333333
5431 15391 0.066667
5431 16923 0.142857
5431 18712 0.250000
5431 22002 1.000000
5432 16114 1.000000
5432 16115 1.000000
5434 1577 0.027027
5434 2859 0.050000
5434 2930 0.034483
5434 7541 0.500000
5434 7542 0.500000
5434 7543 0.500000
5434 7544 1.000000
5434 7545 0.250000
5435 5 0.012048
5435 123 0.008772
5435 1494 0.142857
5435 1850 0.035714
5435 2384 0.125000
5435 2487 0.333333
5435 5436 0.250000
5435 5437 0.090909
5436 2651 0.055556
5436 4448 0.111111
5436 4785 0.083333
5437 34 0.100000
5437 225 0.041667
5437 274 0.066667
5437 380 0.037037
5437 1728 0.020833
5437 1859 0.142857
5437 2147 0.026316
5437 2359 0.071429
5437 2862 0.076923
5437 2953 0.142857
5437 4056 0.076923
5437 6465 0.200000
5437 9601 0.111111
5438 2484 0.111111
5440 3172 0.083333
5440 7067 1.000000
5444 853 0.047619
5445 3827 0.142857
5447 499 0.008696
5447 1534 0.050000
5447 1542 0.083333
5447 1784 0.111111
5447 2246 0.041667
5447 3469 0.125000
5447 4127 0.166667
5447 5854 0.200000
5447 6185 0.250000
5447 13827 0.500000
5448 408 0.012346
5448 1620 0.100000
5448 3916 0.090909
5448 4553 0.333333
5448 9671 0.333333
5449 7 0.008772
5449 1595 0.022222
5449 2390 0.050000
5452 641 0.009524
5452 1011 0.002584
5452 6520 0.100000
5453 982 0.037037
5453 1388 0.012987
5454 199 0.076923
5454 3478 0.052632
5454 4115 0.333333
5455 544 0.015625
5455 870 0.027027
5455 982 0.037037
5455 1182 0.166667
5455 1388 0.012987
5455 1781 0.026316
5455 3791 0.166667
5455 5128 0.500000
5458 10627 0.333333
5459 1133 0.031250
5459 1170 0.015625
5460 5461 0.500000
5463 329 0.062500
5463 1647 0.016393
5463 1805 0.029412
5463 1976 0.333333
5463 2516 0.058824
5463 3166 0.142857
5463 3196 0.100000
5463 3235 0.058824
5463 5291 0.083333
5463 6627 0.062500
5463 6851 0.058824
5463 7395 0.500000
5463 7446 0.333333
5463 9027 0.500000
5463 9757 0.100000
5463 10248 0.142857
5463 10576 0.166667
5463 13705 0.333333
5463 16970 0.333333
5463 17770 0.500000
5463 19494 0.500000
5463 19495 1.000000
5463 19496 0.333333
5463 19497 1.000000
5463 19498 0.500000
5463 19499 1.000000
5463 19500 1.000000
5463 19501 1.000000
5463 19502 0.500000
5463 19503 0.500000
5463 19504 0.500000
5464 404 0.016667
5465 3416 0.018182
5466 233 0.066667
5466 787 0.021739
5466 1338 0.034483
5466 1558 0.166667
5466 2574 0.033333
5466 2676 0.031250
5466 2795 0.076923
5466 3034 0.052632
5466 3652 0.047619
5466 3794 0.083333
5466 5157 0.333333
5466 5550 0.200000
5466 6522 0.200000
5466 6958 0.250000
5466 7996 0.142857
5466 8318 0.111111
5466 10191 0.033333
5466 10776 0.333333
5466 16212 1.000000
5466 16213 1.000000
5466 16214 1.000000
5466 16215 0.500000
5466 16216 1.000000
5466 16217 1.000000
5466 16218 1.000000
5466 16219 1.000000
5466 16220 1.000000
5466 16221 1.000000
5467 202 0.062500
5467 600 0.013699
5467 788 0.021277
5467 1560 0.055556
5467 1564 0.058824
5467 5000 0.333333
5467 6415 0.250000
5467 12128 0.500000
5467 12129 1.000000
5477 360 0.028571
5477 500 0.076923
5477 966 0.026316
5477 1010 0.076923
5477 1828 0.035714
5477 1834 0.250000
5477 3391 0.200000
5477 4698 0.200000
5477 5426 0.333333
5477 5467 0.083333
5477 8414 0.500000
5479 370 0.013158
5479 409 0.013333
5479 1395 0.250000
5479 2702 0.333333
5479 5480 0.333333
5481 971 0.012821
5481 13654 0.500000
5482 603 0.062500
5482 8476 0.333333
5483 266 0.010870
5483 604 0.033333
5486 4366 0.250000
5486 9244 0.100000
